time DEVICE_CURRENT_L01_RX1 DEVICE_CURRENT_L01_RX2 DEVICE_CURRENT_L01_RX3 DEVICE_CURRENT_L02_TX1 PHASE_B01 PHASE_B02 PHASE_B03 PHASE_B04 PHASE_B05 PHASE_B06 PHASE_B07 PHASE_B08 PHASE_B09 PHASE_B10 PHASE_B11 PHASE_B14
1.5750000000000001e-11 1.4989315302717368e-05 1.4989315302717351e-05 6.3883478368202614e-06 -1.4588457617386081e-05 4.6420271282434133e-01 4.6420271282434133e-01 -1.4758161343121529e-01 1.4758161343121523e-01 1.5856792778512555e-02 -1.5856792778512475e-02 4.2652952795408372e-01 6.6089888378851402e-01 3.0613619442058387e-01 8.4788908170305488e-01 8.4788908170305499e-01 1.3938288263073857e+00
1.6000000000000000e-11 1.3462325056277948e-05 1.3462325056277938e-05 5.4463503492431512e-06 -1.2694778703780733e-05 4.6478573550563640e-01 4.6478573550563640e-01 -1.4765927956380354e-01 1.4765927956380343e-01 1.6145211234857116e-02 -1.6145211234857064e-02 4.2645742855476343e-01 6.6166662732436066e-01 3.0602382394043220e-01 8.4772341498464698e-01 8.4772341498464709e-01 1.3955952431453160e+00
1.6249999999999999e-11 1.1790882111323616e-05 1.1790882111323621e-05 4.4793730046452389e-06 -1.0783074306083782e-05 4.6438143464931597e-01 4.6438143464931603e-01 -1.4793247114929692e-01 1.4793247114929683e-01 1.6450600406086938e-02 -1.6450600406086906e-02 4.2589457029861405e-01 6.6152087125127323e-01 3.0542643252418622e-01 8.4587551793180482e-01 8.4587551793180482e-01 1.3947128082774993e+00
1.6500000000000001e-11 1.0066720630668197e-05 1.0066720630668206e-05 3.5446013447164600e-06 -9.0876731092672931e-06 4.6320100089427702e-01 4.6320100089427713e-01 -1.4827338262901232e-01 1.4827338262901227e-01 1.6659261868252166e-02 -1.6659261868252149e-02 4.2505500863684231e-01 6.6052999499253129e-01 3.0419129980864634e-01 8.4187792578573273e-01 8.4187792578573284e-01 1.3905062132700992e+00
1.6750000000000000e-11 8.3043733420663114e-06 8.3043733420663148e-06 2.6937038029198661e-06 -7.6256028147350778e-06 4.6151454838817813e-01 4.6151454838817818e-01 -1.4842839292349222e-01 1.4842839292349216e-01 1.6656595026883728e-02 -1.6656595026883710e-02 4.2402394611872196e-01 6.5868681956708530e-01 3.0226181253893303e-01 8.3538822766593823e-01 8.3538822766593845e-01 1.3831266144722840e+00
1.6999999999999999e-11 6.5747480430707804e-06 6.5747480430707745e-06 1.9992557697755866e-06 -6.3377723759368438e-06 4.5949998261944236e-01 4.5949998261944242e-01 -1.4814149094617615e-01 1.4814149094617607e-01 1.6395128201050119e-02 -1.6395128201050088e-02 4.2278073865271493e-01 6.5591866475261607e-01 2.9977761227368616e-01 8.2662905450091939e-01 8.2662905450091961e-01 1.3735983943722758e+00
1.7249999999999999e-11 5.0252189029077880e-06 5.0252189029077795e-06 1.4995862048986860e-06 -5.1766574164709999e-06 4.5720669610737369e-01 4.5720669610737374e-01 -1.4728465642433808e-01 1.4728465642433797e-01 1.5925338910720746e-02 -1.5925338910720691e-02 4.2129944261758018e-01 6.5223179211222126e-01 2.9708443257939848e-01 8.1658935465206128e-01 8.1658935465206151e-01 1.3634456491191855e+00
1.7500000000000001e-11 3.7928964315884329e-06 3.7928964315884266e-06 1.1586713714110357e-06 -4.1323509414789271e-06 4.5465109017266009e-01 4.5465109017266020e-01 -1.4593939565914010e-01 1.4593939565913999e-01 1.5368378070756595e-02 -1.5368378070756514e-02 4.1963582471895911e-01 6.4786663619389184e-01 2.9463059261764951e-01 8.0678988893453529e-01 8.0678988893453540e-01 1.3541054526555631e+00
1.7750000000000000e-11 2.9140194327765307e-06 2.9140194327765345e-06 9.0007328906128427e-07 -3.2254609590198712e-06 4.5195855409112984e-01 4.5195855409112995e-01 -1.4438739017551830e-01 1.4438739017551822e-01 1.4851370897569492e-02 -1.4851370897569395e-02 4.1794596089810393e-01 6.4333424148337870e-01 2.9279445190126696e-01 7.9870933484622886e-01 7.9870933484622897e-01 1.3464728521389968e+00
1.7999999999999999e-11 2.3090034029026170e-06 2.3090034029026336e-06 6.7329199010549651e-07 -2.4852936108225084e-06 4.4942443970655860e-01 4.4942443970655876e-01 -1.4300189869221983e-01 1.4300189869221974e-01 1.4449811050845741e-02 -1.4449811050845640e-02 4.1643988092815376e-01 6.3929225505919596e-01 2.9173042894678924e-01 7.9319567610262864e-01 7.9319567610262876e-01 1.3407924841116186e+00
1.8249999999999998e-11 1.8480979436852420e-06 1.8480979436852532e-06 4.8210569172911242e-07 -1.9271765158813382e-06 4.4742612705020868e-01 4.4742612705020884e-01 -1.4208464064921045e-01 1.4208464064921036e-01 1.4171368277742765e-02 -1.4171368277742675e-02 4.1530738937750966e-01 6.3632030879795753e-01 2.9131453284262815e-01 7.9019300375724266e-01 7.9019300375724277e-01 1.3368479015768047e+00
1.8500000000000001e-11 1.4397030365382915e-06 1.4397030365382900e-06 3.5481376462903508e-07 -1.5395390937911602e-06 4.4623532630152341e-01 4.4623532630152352e-01 -1.4173426710831966e-01 1.4173426710831954e-01 1.3982213737891196e-02 -1.3982213737891122e-02 4.1465129230225173e-01 6.3470319320047885e-01 2.9121806617033774e-01 7.8890721154906762e-01 7.8890721154906773e-01 1.3342355014596359e+00
1.8750000000000000e-11 1.0749420751662807e-06 1.0749420751662589e-06 2.9758537840096673e-07 -1.2851874143703167e-06 4.4585935404099275e-01 4.4585935404099286e-01 -1.4182195943105166e-01 1.4182195943105158e-01 1.3847966999117715e-02 -1.3847966999117653e-02 4.1444680069083145e-01 6.3431828596900530e-01 2.9107042483636369e-01 7.8827199590130825e-01 7.8827199590130848e-01 1.3325467523657883e+00
1.8999999999999999e-11 8.0384229116018995e-07 8.0384229116015776e-07 2.8049486408126588e-07 -1.1139331815549792e-06 4.4602020063612757e-01 4.4602020063612774e-01 -1.4208365943003595e-01 1.4208365943003584e-01 1.3757237808502283e-02 -1.3757237808502226e-02 4.1453706422970082e-01 6.3467850561087225e-01 2.9062673364106578e-01 7.8743373466692546e-01 7.8743373466692579e-01 1.3314270045855519e+00
1.9249999999999998e-11 6.7158482398551601e-07 6.7158482398549177e-07 2.6377509642051818e-07 -9.7904009399684208e-07 4.4628348640406856e-01 4.4628348640406873e-01 -1.4226446874298135e-01 1.4226446874298126e-01 1.3715524780749166e-02 -1.3715524780749104e-02 4.1467388120891818e-01 6.3512336259750446e-01 2.8985765850732709e-01 7.8601880532917412e-01 7.8601880532917456e-01 1.3305776566539158e+00
1.9500000000000001e-11 6.6752176171279857e-07 6.6752176171279677e-07 2.3095394380167232e-07 -8.4969035429816041e-07 4.4625593727862156e-01 4.4625593727862173e-01 -1.4222693046324908e-01 1.4222693046324905e-01 1.3722185854849096e-02 -1.3722185854849021e-02 4.1460370578859101e-01 6.3508648631521358e-01 2.8892445748594131e-01 7.8411478083487762e-01 7.8411478083487807e-01 1.3297616842941062e+00
1.9750000000000000e-11 7.2239195538157150e-07 7.2239195538158537e-07 1.9535674913874996e-07 -7.1507958421353679e-07 4.4574334450942504e-01 4.4574334450942521e-01 -1.4197483482370865e-01 1.4197483482370860e-01 1.3753833705967637e-02 -1.3753833705967550e-02 4.1417429501869873e-01 6.3432008487211500e-01 2.8806495042274533e-01 7.8206039515645143e-01 7.8206039515645187e-01 1.3288177690363325e+00
1.9999999999999999e-11 7.4958745485986826e-07 7.4958745485987842e-07 1.7857686611165865e-07 -5.8037539130380284e-07 4.4480182102529875e-01 4.4480182102529892e-01 -1.4160665987566132e-01 1.4160665987566123e-01 1.3768551842099708e-02 -1.3768551842099614e-02 4.1341171486217737e-01 6.3296363432769576e-01 2.8746007679656682e-01 7.8020514088320869e-01 7.8020514088320914e-01 1.3276634507311988e+00
2.0250000000000001e-11 7.4850333105924850e-07 7.4850333105924659e-07 2.2192273560162510e-07 -4.6627849420608169e-07 4.4367888942056638e-01 4.4367888942056655e-01 -1.4124585348919064e-01 1.4124585348919050e-01 1.3727118015469353e-02 -1.3727118015469261e-02 4.1251762118565938e-01 6.3142283187062898e-01 2.8715295151877807e-01 7.7876165490483806e-01 7.7876165490483851e-01 1.3262896758694420e+00
2.0500000000000000e-11 4.6572853609307411e-07 4.6572853609306066e-07 1.2892528654058824e-07 -3.2227277456532630e-07 4.4268551175296389e-01 4.4268551175296411e-01 -1.4098494310741352e-01 1.4098494310741339e-01 1.3615062355146002e-02 -1.3615062355145920e-02 4.1177423466286428e-01 6.3013324479155364e-01 2.8705436180983096e-01 7.7776825048965870e-01 7.7776825048965903e-01 1.3247503830504792e+00
2.0749999999999999e-11 -6.5872367599628537e-08 -6.5872367599640581e-08 -8.5452683818768019e-08 -9.2343638779362578e-08 4.4205594319080715e-01 4.4205594319080743e-01 -1.4085439176934239e-01 1.4085439176934225e-01 1.3450599223772616e-02 -1.3450599223772548e-02 4.1140007315919325e-01 6.2934459960597433e-01 2.8701540231603717e-01 7.7710501727145709e-01 7.7710501727145753e-01 1.3231279939447074e+00
2.0999999999999999e-11 -5.8650202348208631e-07 -5.8650202348208504e-07 -2.5034572893669152e-07 2.0351102677570286e-07 4.4184981340917345e-01 4.4184981340917368e-01 -1.4081551616502017e-01 1.4081551616502003e-01 1.3274610594586109e-02 -1.3274610594586053e-02 4.1143498785491456e-01 6.2903348723825414e-01 2.8691302514140377e-01 7.7653112829231852e-01 7.7653112829231896e-01 1.3214819660379786e+00
2.1250000000000001e-11 -1.1720060387686818e-06 -1.1720060387686753e-06 -4.3498337943929328e-07 5.4563490494738221e-07 4.4193388142979462e-01 4.4193388142979478e-01 -1.4077993659914953e-01 1.4077993659914939e-01 1.3130131817692507e-02 -1.3130131817692450e-02 4.1172023715698991e-01 6.2896128546406160e-01 2.8669714450683270e-01 7.7573577589123088e-01 7.7573577589123133e-01 1.3198194417807994e+00
2.1500000000000000e-11 -1.9660578765520865e-06 -1.9660578765520751e-06 -7.2930188175941045e-07 1.0003011227744761e-06 4.4204889727625413e-01 4.4204889727625424e-01 -1.4065517737365293e-01 1.4065517737365282e-01 1.3042971653897430e-02 -1.3042971653897359e-02 4.1198378926177376e-01 6.2881385206532781e-01 2.8638111667764898e-01 7.7439973246468874e-01 7.7439973246468918e-01 1.3181109781396916e+00
2.1749999999999999e-11 -3.0655304478763929e-06 -3.0655304478763870e-06 -1.1084106694937562e-06 1.6462184770779874e-06 4.4192773148658870e-01 4.4192773148658882e-01 -1.4039835862171565e-01 1.4039835862171551e-01 1.3011789617814110e-02 -1.3011789617814015e-02 4.1197893342870928e-01 6.2833947613600283e-01 2.8599489736919737e-01 7.7226713474397535e-01 7.7226713474397579e-01 1.3163204617406452e+00
2.1999999999999998e-11 -4.2540032629605417e-06 -4.2540032629605417e-06 -1.3270806620219391e-06 2.3964450283577654e-06 4.4140517833412984e-01 4.4140517833412996e-01 -1.4004510395784225e-01 1.4004510395784212e-01 1.3009672964501244e-02 -1.3009672964501132e-02 4.1159618147209137e-01 6.2743209772884545e-01 2.8553929128570538e-01 7.6920854052740151e-01 7.6920854052740206e-01 1.3144072727220359e+00
2.2250000000000001e-11 -5.3916417831989687e-06 -5.3916417831989763e-06 -1.3717226962559855e-06 3.1818099181230548e-06 4.4046813847070460e-01 4.4046813847070471e-01 -1.3969143162294190e-01 1.3969143162294173e-01 1.2994669792026568e-02 -1.2994669792026453e-02 4.1089089683275282e-01 6.2614790160948897e-01 2.8497338387484861e-01 7.6525445644510781e-01 7.6525445644510826e-01 1.3123318556445518e+00
2.2500000000000000e-11 -6.5815815685791019e-06 -6.5815815685790985e-06 -1.3607909373618178e-06 4.0807192144559580e-06 4.3923291288297289e-01 4.3923291288297300e-01 -1.3943978708335433e-01 1.3943978708335414e-01 1.2925151925009941e-02 -1.2925151925009841e-02 4.1002407858106410e-01 6.2466664000240091e-01 2.8424150226796174e-01 7.6058663949086269e-01 7.6058663949086314e-01 1.3101193726355509e+00
2.2749999999999999e-11 -7.8557056408823518e-06 -7.8557056408823400e-06 -1.2399510091301865e-06 5.1512021018339554e-06 4.3787696240932455e-01 4.3787696240932467e-01 -1.3934786107424099e-01 1.3934786107424080e-01 1.2775779623278614e-02 -1.2775779623278529e-02 4.0916361124027484e-01 6.2321872732593842e-01 2.8331721541737243e-01 7.5549084649203524e-01 7.5549084649203579e-01 1.3079557915583970e+00
2.2999999999999998e-11 -9.0857412988719253e-06 -9.0857412988719084e-06 -9.2929353315135122e-07 6.3276913007514620e-06 4.3656851025057708e-01 4.3656851025057719e-01 -1.3941483545736461e-01 1.3941483545736447e-01 1.2549540056846204e-02 -1.2549540056846126e-02 4.0840759789419573e-01 6.2200758937573930e-01 2.8222996985028914e-01 7.5029123016638211e-01 7.5029123016638277e-01 1.3062143236496597e+00
2.3250000000000000e-11 -1.0123062894086611e-05 -1.0123062894086592e-05 -4.2500749721986645e-07 7.4583533545957721e-06 4.3542400808198306e-01 4.3542400808198323e-01 -1.3960840665428326e-01 1.3960840665428317e-01 1.2281067178845400e-02 -1.2281067178845313e-02 4.0776627613624311e-01 6.2116061760222929e-01 2.8105484987449492e-01 7.4528525720611194e-01 7.4528525720611238e-01 1.3053550993105305e+00
2.3500000000000000e-11 -1.0951357625214099e-05 -1.0951357625214092e-05 2.7202667050845606e-07 8.4056787091998663e-06 4.3449923201525009e-01 4.3449923201525026e-01 -1.3990627927056704e-01 1.3990627927056695e-01 1.2028056555828247e-02 -1.2028056555828141e-02 4.0719680086889104e-01 6.2072953991823565e-01 2.7987604004428029e-01 7.4069896690200343e-01 7.4069896690200387e-01 1.3057712003362489e+00
2.3749999999999999e-11 -1.1678080329375415e-05 -1.1678080329375422e-05 1.2428873635152684e-06 9.1232471843129357e-06 4.3380403210235730e-01 4.3380403210235746e-01 -1.4032188152470293e-01 1.4032188152470285e-01 1.1852117857628922e-02 -1.1852117857628795e-02 4.0665580676380686e-01 6.2073236166042012e-01 2.7875405902379269e-01 7.3667452093040720e-01 7.3667452093040775e-01 1.3077087043086315e+00
2.4000000000000001e-11 -1.2404060601330911e-05 -1.2404060601330920e-05 2.6332758435813577e-06 9.6646068852160816e-06 4.3332807790846795e-01 4.3332807790846811e-01 -1.4090400313947479e-01 1.4090400313947471e-01 1.1796273508306088e-02 -1.1796273508305951e-02 4.0613437669511404e-01 6.2120582178251227e-01 2.7772000751633591e-01 7.3327623825578125e-01 7.3327623825578181e-01 1.3113264633878343e+00
2.4250000000000000e-11 -1.3126844521368352e-05 -1.3126844521368366e-05 4.6112731870342850e-06 1.0132492780134830e-05 4.3306782024948054e-01 4.3306782024948065e-01 -1.4172242174679295e-01 1.4172242174679286e-01 1.1869740380304873e-02 -1.1869740380304739e-02 4.0566226256366855e-01 6.2223993581592807e-01 2.7679482068223688e-01 7.3048833637891064e-01 7.3048833637891120e-01 1.3168663562308172e+00
2.4499999999999999e-11 -1.3767997082100167e-05 -1.3767997082100179e-05 7.4115172802334814e-06 1.0610818805686673e-05 4.3304694067690980e-01 4.3304694067690991e-01 -1.4285863348959132e-01 1.4285863348959127e-01 1.2048421369539715e-02 -1.2048421369539594e-02 4.0529207255003813e-01 6.2399080385799222e-01 2.7601019456513626e-01 7.2820037671129267e-01 7.2820037671129323e-01 1.3248513154620567e+00
2.4749999999999999e-11 -1.4274233298034140e-05 -1.4274233298034148e-05 1.1447027941365761e-05 1.1123046504555325e-05 4.3332560807807818e-01 4.3332560807807835e-01 -1.4441308830913632e-01 1.4441308830913629e-01 1.2292021612443008e-02 -1.2292021612442899e-02 4.0508252474740847e-01 6.2669189245791390e-01 2.7540781847378476e-01 7.2621243383629452e-01 7.2621243383629519e-01 1.3362508063091620e+00
2.5000000000000001e-11 -1.4679041625425781e-05 -1.4679041625425782e-05 1.7392730377508628e-05 1.1635487115997554e-05 4.3400179480742995e-01 4.3400179480743029e-01 -1.4653036657957855e-01 1.4653036657957855e-01 1.2570242570543054e-02 -1.2570242570542954e-02 4.0509171349441020e-01 6.3069016993567828e-01 2.7501387568772473e-01 7.2429496728726661e-01 7.2429496728726728e-01 1.3526436359359360e+00
2.5250000000000000e-11 -1.5122549866210082e-05 -1.5122549866210080e-05 2.6140844571039505e-05 1.2101963675394847e-05 4.3521776198309770e-01 4.3521776198309808e-01 -1.4944077465264677e-01 1.4944077465264674e-01 1.2886647032012430e-02 -1.2886647032012333e-02 4.0537923084643579e-01 6.3652470754315338e-01 2.7480933381529499e-01 7.2229074453636499e-01 7.2229074453636566e-01 1.3764959121622147e+00
2.5499999999999999e-11 -1.5423781908077383e-05 -1.5423781908077386e-05 3.8841583604043431e-05 1.2432326477998897e-05 4.3718888664418037e-01 4.3718888664418076e-01 -1.5352007621255229e-01 1.5352007621255218e-01 1.3292213173065667e-02 -1.3292213173065569e-02 4.0601299216378395e-01 6.4505735929083896e-01 2.7472481926666570e-01 7.2020838531184994e-01 7.2020838531185072e-01 1.4116765915180540e+00
2.5749999999999998e-11 -1.5508710981455040e-05 -1.5508710981455050e-05 5.6155326715125230e-05 1.2546858686029894e-05 4.4026448375235822e-01 4.4026448375235860e-01 -1.5937170239783180e-01 1.5937170239783166e-01 1.3888789330365853e-02 -1.3888789330365754e-02 4.0708402045236175e-01 6.5766083302740797e-01 2.7467567930465137e-01 7.1825842780487725e-01 7.1825842780487792e-01 1.4641901143458365e+00
2.6000000000000001e-11 -1.5434262400222558e-05 -1.5434262400222558e-05 7.7903804586780030e-05 1.2462183142896502e-05 4.4501344497579043e-01 4.4501344497579076e-01 -1.6793196000936639e-01 1.6793196000936625e-01 1.4829545649921306e-02 -1.4829545649921200e-02 4.0873926526626719e-01 6.7645419493232495e-01 2.7462665781555629e-01 7.1680380392192911e-01 7.1680380392192966e-01 1.5428831544477846e+00
2.6250000000000000e-11 -1.5118949502956972e-05 -1.5118949502956966e-05 1.0232457094476287e-04 1.2289824952833554e-05 4.5231125889884372e-01 4.5231125889884405e-01 -1.8058634908943635e-01 1.8058634908943627e-01 1.6324022851612829e-02 -1.6324022851612711e-02 4.1123680462007195e-01 7.0454054495516716e-01 2.7465317532961303e-01 7.1625794909663343e-01 7.1625794909663387e-01 1.6597871400740301e+00
2.6499999999999999e-11 -1.4671162764134136e-05 -1.4671162764134130e-05 1.2210931198882463e-04 1.2146053498475678e-05 4.6338983555284846e-01 4.6338983555284879e-01 -1.9925836414432060e-01 1.9925836414432060e-01 1.8648446886159371e-02 -1.8648446886159228e-02 4.1500735895922697e-01 7.4613018536344300e-01 2.7496240728391069e-01 7.1699086992656147e-01 7.1699086992656191e-01 1.8295195092932972e+00
2.6749999999999998e-11 -1.4093439854186127e-05 -1.4093439854186120e-05 1.2293301440068251e-04 1.1997180985428400e-05 4.7978562146049164e-01 4.7978562146049197e-01 -2.2637749113549202e-01 2.2637749113549202e-01 2.2150191175838631e-02 -2.2150191175838465e-02 4.2068031528285221e-01 8.0629710043706182e-01 2.7585697088019973e-01 7.1927405339058414e-01 7.1927405339058448e-01 2.0662442736529791e+00
2.7000000000000000e-11 -1.3309539949148258e-05 -1.3309539949148253e-05 9.7022547162653450e-05 1.1688057406529602e-05 5.0309006415834567e-01 5.0309006415834601e-01 -2.6456575798489190e-01 2.6456575798489190e-01 2.7223631636276960e-02 -2.7223631636276779e-02 4.2901732138030857e-01 8.9000937083325782e-01 2.7765634359564423e-01 7.2327926135864007e-01 7.2327926135864040e-01 2.3763302149920351e+00
2.7250000000000000e-11 -1.2320606576520873e-05 -1.2320606576520878e-05 5.8085030198744855e-05 1.1081973713424272e-05 5.3443036398598975e-01 5.3443036398599009e-01 -3.1590130466569011e-01 3.1590130466569005e-01 3.4231911430087275e-02 -3.4231911430087109e-02 4.4071093663746863e-01 1.0003055649346415e+00 2.8061335512316704e-01 7.2911566628856872e-01 7.2911566628856916e-01 2.7479257935147259e+00
2.7499999999999999e-11 -1.1265707862056212e-05 -1.1265707862056222e-05 2.6656521622583747e-05 1.0168997471563302e-05 5.7376296408438310e-01 5.7376296408438332e-01 -3.8084095832767473e-01 3.8084095832767467e-01 4.3366637233278549e-02 -4.3366637233278396e-02 4.5606440970888229e-01 1.1361832253302286e+00 2.8485774133192782e-01 7.3685484359147568e-01 7.3685484359147635e-01 3.1445273645397083e+00
2.7749999999999998e-11 -1.0318033777046278e-05 -1.0318033777046295e-05 6.3833718956874900e-06 9.0734831901987027e-06 6.1930010078340070e-01 6.1930010078340092e-01 -4.5725158935141591e-01 4.5725158935141580e-01 5.4478339038587925e-02 -5.4478339038587793e-02 4.7466071986506031e-01 1.2913691518126378e+00 2.9037081116351737e-01 7.4649362204126302e-01 7.4649362204126368e-01 3.5125217716305506e+00
2.8000000000000000e-11 -9.5467197662621266e-06 -9.5467197662621520e-06 -1.0891006657939345e-05 7.9778067421197952e-06 6.6751653116172749e-01 6.6751653116172782e-01 -5.4022775088137376e-01 5.4022775088137354e-01 6.6958593725612026e-02 -6.6958593725611915e-02 4.9520663211032490e-01 1.4550032328093314e+00 2.9697145333424568e-01 7.5784346944564995e-01 7.5784346944565073e-01 3.8068207039536510e+00
2.8249999999999999e-11 -8.8857691563329551e-06 -8.8857691563329653e-06 -2.6527194179108724e-05 7.0255754507539616e-06 7.1403040087648517e-01 7.1403040087648562e-01 -6.2319233012377528e-01 6.2319233012377517e-01 7.9777182696218904e-02 -7.9777182696218779e-02 5.1573522504643621e-01 1.6145499632690221e+00 3.0429981507290010e-01 7.7040608227776208e-01 7.7040608227776275e-01 4.0217932714737863e+00
